,Time,Torque,Position,Command Position
18612,62.05017828941345,-0.2674306134382884,0.1162389293313026,0.0
18613,62.0546190738678,-0.2683806121349335,0.1162389293313026,0.0
18614,62.055014848709106,-0.2504766682783763,0.1162389293313026,0.0
18615,62.06016230583191,-0.23257272442181906,0.1162389293313026,0.0
18616,62.06462049484253,-0.2146687805652618,0.1162389293313026,0.0
18617,62.0649836063385,-0.22975178559621173,0.1162389293313026,0.0
18618,62.070152759552,-0.24483479062716165,0.1193805187940597,0.0
18619,62.07499289512634,-0.2599177956581116,0.1193805187940597,0.0
18620,62.0752809047699,-0.2605038285255432,0.1193805187940597,0.0
18621,62.08014893531799,-0.26108986139297485,0.1225221157073974,0.0
18622,62.08475589752197,-0.2616758942604065,0.1225221157073974,0.0
18623,62.08516335487366,-0.2582074999809265,0.1225221157073974,0.0
18624,62.09025311470032,-0.2547391057014465,0.1256637126207351,0.0
18625,62.09487843513489,-0.2512707114219665,0.12723450362682337,0.0
18626,62.095441579818726,-0.25089174509048456,0.1288052946329116,0.0
18627,62.09989905357361,-0.25051277875900263,0.1319468915462494,0.0
